id,brand_id,model_id,year,price,mileage,createdAt,thumbnailUrl,slug,images
36204543,10,20,2017,33999,4,2024-03-22T06:57:23.000Z,https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060341bx.jpg,auto_toyota_camry_36204543,"{"https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060341f.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541060270fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060268fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060366fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060261fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060231fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060269fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060569fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061058fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060446fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060454fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060594fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060444fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060447fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061037fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060329fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060364fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541060370fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060372fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060374fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060379fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060393fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060396fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060401fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060402fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060419fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060418fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541060420fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060433fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060467fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060474fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060494fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060493fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060498fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060508fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060528fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060539fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541060550fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060558fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060597fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060611fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060619fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060627fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060679fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060659fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060717fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060718fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060759fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060766fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060803fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060789fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060818fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541060845fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541060861fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541060870fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060889fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060902fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060923fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541060904fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541060945fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060962fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541060943fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541060970fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541060980fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060982fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061012fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541060992fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061015fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061041fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061065fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061069fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061087fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061089fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061167fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061172fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061179fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061164fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061181fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061189fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061190fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061199fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061198fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061206fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061201fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061217fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061268fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061282fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061240fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061281fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061291fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061301fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061305fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061323fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061327fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061379fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061370fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061390fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061397fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061398fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061416fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061437fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061449fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061466fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061471fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061480fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061504fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061493fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061518fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061524fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061544fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061564fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061587fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061567fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__541061604fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061607fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061608fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__541061616fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061615fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__541061622fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__541061620fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061623fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__541061623fhd.jpg"}"
36270310,10,20,2005,9999,132,2024-03-21T20:00:13.000Z,https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__542789133bx.jpg,auto_toyota_camry_36270310,"{"https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__542789133f.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__542789139fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__542789137fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__542789132fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__542789149fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789151fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__542789152fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__542789157fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__542789153fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__542789154fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789156fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__542789155fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__542789158fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__542789159fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789161fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__542789163fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__542789164fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__542789165fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__542789170fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__542789168fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__542789169fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__542789172fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789171fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__542789173fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__542789184fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789191fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__542789189fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__542789190fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__542789197fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789211fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__542789215fhd.webp","https://cdn3.riastatic.com/photosnew/auto/photo/toyota_camry__542789218fhd.webp","https://cdn4.riastatic.com/photosnew/auto/photo/toyota_camry__542789214fhd.webp","https://cdn2.riastatic.com/photosnew/auto/photo/toyota_camry__542789212fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__542789220fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789221fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789231fhd.webp","https://cdn0.riastatic.com/photosnew/auto/photo/toyota_camry__542789225fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789226fhd.webp","https://cdn1.riastatic.com/photosnew/auto/photo/toyota_camry__542789226fhd.jpg"}"
